id,timestamp
806,3090552
813,420646
813,878099
813,1299598
813,1763757
813,2186782
813,2618988
813,3079723
813,3500273
813,3962661
813,4381324
823,426109
824,461709
824,880635
824,1344785
824,1775387
824,2237290
824,2667392
830,430188
831,461552
831,880457
831,1347093
831,1764159
831,2224167
831,2647747
831,3114109
838,418109
839,462862
839,882632
839,1344602
839,1764186
839,2228629
839,2648225
839,3111174
839,3535490
839,3963917
839,4423137
849,416642
849,849674
849,1306828
849,1729226
849,2193201
854,422372
854,884904
854,1303879
854,1768282
854,2189234
859,458795
860,417161
860,881357
860,1310790
860,1774491
864,422244
865,455499
865,880809
865,1311737
868,463380
869,418377
870,459836
871,415500
871,879457
871,1300207
871,1762175
871,2186115
876,430184
877,427259
878,459182
878,881324
878,1344509
878,1761145
878,2226984
883,421616
883,848925
883,1307373
883,1731918
883,2192960
883,2626360
889,429891
889,894179
889,1311260
889,1774718
889,2204106
889,2666654
889,3089892
896,431416
897,455840
897,874937
899,429575
900,457762
900,875917
900,1305808
903,461155
903,886836
905,458680
905,875804
905,1304379
905,1767715
905,2189537
905,2650933
911,428815
911,859890
913,428813
913,893450
915,418143
915,883728
915,1304650
918,463307
919,416935
919,882208
919,1300700
919,1765814
919,2184975
919,2649949
925,425175
926,423817
926,888026
926,1309895
929,462401
930,418992
930,850135
930,1307168
930,1735331
930,2202419
935,417691
935,848500
935,1273613
935,1731758
935,2158015
940,458636
940,875884
940,1306294
943,430276
944,463370
945,422169
946,465422
947,420804
948,461507
948,882094
950,462695
950,880149
950,1347074
953,431325
953,860924
953,1324942
956,419502
957,458641
957,881439
957,1343613
957,1766070
961,460914
962,416304
962,880087
964,422722
964,883603
966,418631
966,881550
966,1303836
966,1769634
970,422433
971,462628
972,421608
973,457499
973,877866
973,1339742
973,1760348
973,2220936
973,2644684
979,430345
980,455744
980,878928
982,463188
983,422976
984,459052
984,877205
984,1342589
987,416746
987,882859
987,1301310
990,463470
991,418968
991,849783
993,457608
994,422435
994,883589
994,1307920
994,1768093
998,427695
998,857637
998,1318736
998,1740274
998,2200726
998,2619137
998,3047369
998,3508980
998,3930671
998,4392611
998,4824907
1009,461794
1010,421824
1011,463639
1012,418590
1012,882033
1012,1299914
1012,1728118
1012,2156614
1012,2586468
1012,3019041
1019,460248
1020,418248
1021,462072
1021,883987
1021,1314891
1021,1775872
1021,2203265
1021,2632147
1021,3096580
1021,3516423
1021,3975330
1021,4398089
1021,4861137
1021,5285640
1021,5743144
1021,6163598
1035,462747
1035,881460
1037,429778
1037,860418
1037,1291442
1040,429873
1040,896396
1042,415125
1042,878343
1042,1298468
1042,1764252
1046,418909
1046,882626
1046,1300860
1046,1766573
1046,2189891
1046,2618470
1046,3081483
1046,3500722
1046,3966548
1055,432283
1055,859565
1055,1319706
1058,418187
1058,883027
1060,414797
1060,842207
1060,1270155
1060,1733846
1060,2156084
1060,2615008
1060,3039750
1067,460728
1067,880134
1067,1344070
1067,1775473
1071,459734
1071,880193
1073,462274
1073,882592
1073,1345656
1073,1774689
1073,2202513
1073,2665217
1073,3087704
1080,459825
1080,878376
1080,1343708
1083,418340
1084,463572
1084,882101
1084,1345217
1084,1769109
1084,2232243
1084,2652816
1084,3083681
1084,3544526
1084,3964129
1084,4427763
1084,4851117
1095,462655
1095,884873
1095,1346962
1095,1777125
1099,430486
1100,462224
1100,885271
1100,1345678
1100,1764053
1100,2227433
1100,2646123
1100,3110422
1107,422151
1107,852155
1107,1280595
1107,1745254
1107,2167489
1107,2593870
1107,3057427
1107,3480714
1107,3944513
1107,4360546
1107,4791427
1118,430963
1119,463137
1119,881272
1119,1310337
1122,463258
1122,883406
1122,1311587
1125,462008
1125,884468
1125,1349997
1128,431323
1128,860507
1128,1325206
1128,1744604
1132,428132
1132,886017
1132,1309228
1132,1772323
1132,2191022
1132,2654990
1132,3075313
1132,3540382
1140,421142
1140,879747
1140,1303814
1143,458086
1143,878384
1143,1344308
1146,420469
1146,884504
1148,429452
1149,463932
1150,422664
1151,429439
1152,423556
1152,855536
1154,458105
1154,875748
1156,430360
1157,428589
1157,893906
1159,421632
1160,426326
1160,884660
1160,1309075
1160,1772804
1164,427008
1165,457611
1166,416559
1166,879859
1166,1306205
1169,460689
1169,882210
1171,458606
1171,877806
1171,1339814
1171,1765741
1171,2226894
1171,2649061
1171,3111439
1171,3533145
1171,3965843
1180,460574
1180,878829
1180,1341842
1183,422528
1183,849920
1185,428289
1185,856491
1185,1320995
1188,422255
1189,423155
1189,885676
1189,1309916
1192,428427
1192,893518
1194,417171
1194,880994
1196,429009
1196,891443
1196,1313605
1199,460869
1200,422324
1201,463662
1202,419021
1203,464306
1204,421327
1205,461399
1205,881731
1207,462544
1208,425086
1209,426445
1209,880146
1209,1303190
1209,1768171
1213,430185
1214,466477
1215,419634
1216,458203
1216,881086
1216,1347081
1219,428874
1219,893839
1221,433721
1222,433022
1222,893731
1222,1315879
1225,463529
1226,420209
1227,462246
1227,881153
1229,430958
1230,428030
1231,461489
1232,416586
1233,428625
1233,888165
1235,428191
1235,892663
1237,420331
1238,464298
1239,416252
1240,463392
1241,421481
1242,461598
1243,418103
1244,463830
1245,422809
1246,456943
1247,416220
1247,878643
1249,422874
1250,462680
1251,422030
1252,462601
1253,422103
1254,457747
1255,421344
1256,426231
1257,429722
1257,854779
1257,1282497
1260,426711
1260,887555
1262,421531
1263,463146
1264,420250
1265,431992
1266,456379
1267,423536
1268,458439
1269,418603
1270,462463
1270,886621
1272,462143
1272,883249
1274,462149
1275,418896
1276,463887
1277,417043
1278,463880
1279,420253
1280,429446
1281,459588
1282,416551
1282,882645
1284,422088
1285,428200
1286,455779
1286,876928
1288,463127
1289,418110
1290,464281
1291,415371
1291,880434
1293,424001
1294,459577
1295,417802
1296,463202
1297,420646
1298,464167
1299,417316
1300,463883
1301,417369
1301,851078
1301,1276385
1304,460167
1305,418755
1306,461517
1306,880622
1308,463722
1309,420083
1310,463260
1311,417155
1311,849378
1313,458121
1314,426060
1315,458111
1316,418649
1317,463343
1318,422028
1319,463448
1320,418332
1321,462967
1322,418971
1323,462241
1324,419939
1324,882550
1324,1304449
1324,1769672
1328,422843
1328,882704
1330,417386
1331,427919
1332,463504
1333,422031
1334,424497
1334,888339
1334,1312247
1337,466410
1338,414933
1338,880100
1340,430794
1341,430064
1342,461429
1342,887828
1344,456200
1344,881022
1344,1305922
1344,1733461
1344,2163077
1349,458335
1349,877852
1351,429858
1352,463189
1353,422055
1354,461998
1355,421073
1356,462212
1357,423987
1358,427850
1358,856300
1358,1284419
1361,459006
1362,421738
1363,462799
1364,431042
1365,463986
1366,420082
1367,460512
1367,882194
1369,462358
1370,421952
1371,463754
1372,420891
1372,886457
1374,420408
1375,431402
1376,460170
1377,417777
1378,463142
1379,416721
1379,884210
1381,418369
1381,882410
1383,419607
1384,429160
1384,888619
1386,419067
1387,461354
1387,882088
1389,463731
1390,421602
1391,464198
1392,418730
1393,431490
1394,457349
1395,417096
1395,882819
1397,417108
1398,463906
1399,419284
1400,464629
1401,417608
1402,463895
1403,419490
1404,461615
1405,420378
1406,463471
1407,416961
1408,430095
1409,462184
1410,425784
1411,457740
1412,419070
1413,428662
1414,430309
1415,458080
1416,418498
1417,465599
1418,420777
1419,463860
1420,417814
1421,462653
1422,421191
1423,464493
1424,417438
1425,463581
1426,421243
1426,881445
1428,416802
1429,462961
1430,419235
1431,461827
1431,880582
1433,461037
1433,883434
1435,462100
1436,418086
1437,429684
1438,459510
1439,421720
1439,886148
1441,420050
1442,463579
1443,424387
1444,460913
1444,883962
1446,459989
1447,422750
1448,462047
1448,880420
1450,464050
1451,420027
1452,465293
1453,416911
1454,463792
1455,422328
1456,464291
